strategy,symbol,name,market,signalDate,intendedEntryDate,signalType,priority,holdScore,status,statusReason,tradeId
final_trend_runner_global_regime,XLU,Utilities Select Sector SPDR Fund,etf,2020-10-22,2020-10-23,Pullback + Breakout,1,89.5895354368009,omitted,insufficient_cash,
final_trend_runner_global_regime,DIS,The Walt Disney Company,stock,2020-10-22,2020-10-23,Pullback,2,97.09750566893425,omitted,insufficient_cash,
final_trend_runner_global_regime,RY,Royal Bank of Canada,adr,2020-10-22,2020-10-23,Pullback,2,76.51870712009733,omitted,insufficient_cash,
final_trend_runner_global_regime,BRK-B,Berkshire Hathaway Inc. Class B,stock,2020-10-23,2020-10-26,Pullback,2,92.02118733525616,omitted,insufficient_cash,
final_trend_runner_global_regime,MDY,SPDR S&P MidCap 400 ETF Trust,etf,2020-10-23,2020-10-26,Pullback + Breakout,1,88.16681758148322,omitted,insufficient_cash,
final_trend_runner_global_regime,XLY,Consumer Discretionary Select Sector SPDR Fund,etf,2020-10-23,2020-10-26,Pullback,2,100,omitted,insufficient_cash,
final_trend_runner_global_regime,XLU,Utilities Select Sector SPDR Fund,etf,2020-10-23,2020-10-26,Breakout,3,89.58997892045195,omitted,insufficient_cash,
final_trend_runner_global_regime,GOOGL,Alphabet Inc. Class A,stock,2020-10-23,2020-10-26,Pullback + Breakout,1,100,omitted,insufficient_cash,
final_trend_runner_global_regime,GOOG,Alphabet Inc. Class C,stock,2020-10-23,2020-10-26,Pullback + Breakout,1,100,omitted,insufficient_cash,
final_trend_runner_global_regime,PFE,Pfizer Inc.,stock,2020-10-23,2020-10-26,Pullback,2,89.72975579993455,omitted,insufficient_cash,
final_trend_runner_global_regime,DIS,The Walt Disney Company,stock,2020-10-23,2020-10-26,Pullback,2,97.09750566893425,omitted,insufficient_cash,
final_trend_runner_global_regime,LQD,iShares iBoxx Investment Grade Corporate Bond ETF,etf,2020-10-27,2020-10-28,Pullback,2,71.68804836765085,omitted,insufficient_cash,
final_trend_runner_global_regime,PEP,"PepsiCo, Inc.",stock,2020-10-27,2020-10-28,Pullback,2,91.15299620735215,executed,,2094
final_trend_runner_global_regime,GOOGL,Alphabet Inc. Class A,stock,2020-10-29,2020-10-30,Pullback,2,100,executed,,2096
final_trend_runner_global_regime,GOOG,Alphabet Inc. Class C,stock,2020-10-29,2020-10-30,Pullback,2,100,executed,,2095
final_trend_runner_global_regime,LRCX,Lam Research Corporation,stock,2020-10-29,2020-10-30,Pullback,2,92.5248015873016,omitted,insufficient_cash,
final_trend_runner_global_regime,KLAC,KLA Corporation,stock,2020-10-29,2020-10-30,Pullback,2,100,executed,,2097
final_trend_runner_global_regime,XLU,Utilities Select Sector SPDR Fund,etf,2020-11-02,2020-11-03,Pullback,2,89.57773410178697,executed,,2098
final_trend_runner_global_regime,XLB,Materials Select Sector SPDR Fund,etf,2020-11-02,2020-11-03,Pullback,2,80.0062747627323,executed,,2099
final_trend_runner_global_regime,MS,Morgan Stanley,stock,2020-11-02,2020-11-03,Pullback,2,70.77358721649956,executed,,2100
final_trend_runner_global_regime,LRCX,Lam Research Corporation,stock,2020-11-02,2020-11-03,Reentrada,4,92.5248015873016,executed,,2101
final_trend_runner_global_regime,MDY,SPDR S&P MidCap 400 ETF Trust,etf,2020-11-03,2020-11-04,Pullback,2,88.05801058573637,omitted,insufficient_cash,
final_trend_runner_global_regime,XLP,Consumer Staples Select Sector SPDR Fund,etf,2020-11-03,2020-11-04,Pullback,2,88.48744690587364,executed,,2102
final_trend_runner_global_regime,AMAT,"Applied Materials, Inc.",stock,2020-11-03,2020-11-04,Pullback,2,82.97902494331066,omitted,insufficient_cash,
final_trend_runner_global_regime,RY,Royal Bank of Canada,adr,2020-11-03,2020-11-04,Pullback,2,76.42557477887644,omitted,insufficient_cash,
final_trend_runner_global_regime,QQQ,Invesco QQQ Trust,etf,2020-11-04,2020-11-05,Pullback,2,100,omitted,insufficient_cash,
final_trend_runner_global_regime,AAPL,Apple Inc.,stock,2020-11-04,2020-11-05,Pullback,2,99.72789115646259,omitted,insufficient_cash,
final_trend_runner_global_regime,XLK,Technology Select Sector SPDR Fund,etf,2020-11-04,2020-11-05,Pullback,2,100,omitted,insufficient_cash,
final_trend_runner_global_regime,XLY,Consumer Discretionary Select Sector SPDR Fund,etf,2020-11-04,2020-11-05,Pullback,2,100,omitted,insufficient_cash,
final_trend_runner_global_regime,LQD,iShares iBoxx Investment Grade Corporate Bond ETF,etf,2020-11-04,2020-11-05,Pullback + Breakout,1,71.70835408282274,omitted,insufficient_cash,
final_trend_runner_global_regime,AMAT,"Applied Materials, Inc.",stock,2020-11-04,2020-11-05,Pullback,2,83.00382653061226,omitted,insufficient_cash,
final_trend_runner_global_regime,RY,Royal Bank of Canada,adr,2020-11-04,2020-11-05,Pullback,2,76.42105721685249,omitted,insufficient_cash,
final_trend_runner_global_regime,QQQ,Invesco QQQ Trust,etf,2020-11-05,2020-11-06,Pullback,2,100,omitted,insufficient_cash,
final_trend_runner_global_regime,AAPL,Apple Inc.,stock,2020-11-05,2020-11-06,Pullback,2,99.72789115646259,omitted,insufficient_cash,
final_trend_runner_global_regime,MDY,SPDR S&P MidCap 400 ETF Trust,etf,2020-11-05,2020-11-06,Pullback + Breakout,1,88.03285335546964,omitted,insufficient_cash,
final_trend_runner_global_regime,XLK,Technology Select Sector SPDR Fund,etf,2020-11-05,2020-11-06,Pullback,2,100,omitted,insufficient_cash,
final_trend_runner_global_regime,XLY,Consumer Discretionary Select Sector SPDR Fund,etf,2020-11-05,2020-11-06,Pullback,2,100,omitted,insufficient_cash,
final_trend_runner_global_regime,LQD,iShares iBoxx Investment Grade Corporate Bond ETF,etf,2020-11-05,2020-11-06,Pullback + Breakout,1,71.71313259693738,omitted,insufficient_cash,
final_trend_runner_global_regime,NFLX,"Netflix, Inc.",stock,2020-11-05,2020-11-06,Pullback,2,96.19047619047619,omitted,insufficient_cash,
final_trend_runner_global_regime,AMAT,"Applied Materials, Inc.",stock,2020-11-05,2020-11-06,Pullback + Breakout,1,83.02862811791383,omitted,insufficient_cash,
final_trend_runner_global_regime,XLK,Technology Select Sector SPDR Fund,etf,2020-11-06,2020-11-09,Pullback,2,100,omitted,insufficient_cash,
final_trend_runner_global_regime,AMAT,"Applied Materials, Inc.",stock,2020-11-06,2020-11-09,Pullback + Breakout,1,83.05342970521542,omitted,insufficient_cash,
final_trend_runner_global_regime,UPS,"United Parcel Service, Inc.",stock,2020-11-06,2020-11-09,Pullback,2,79.98418468977343,omitted,insufficient_cash,
final_trend_runner_global_regime,SPY,SPDR S&P 500 ETF Trust,etf,2020-11-09,2020-11-10,Breakout,3,94.51248702048886,omitted,insufficient_cash,
final_trend_runner_global_regime,KO,The Coca-Cola Company,stock,2020-11-09,2020-11-10,Pullback + Breakout,1,78.6588931965292,omitted,insufficient_cash,
final_trend_runner_global_regime,BRK-B,Berkshire Hathaway Inc. Class B,stock,2020-11-09,2020-11-10,Breakout,3,91.86680526686261,omitted,insufficient_cash,
final_trend_runner_global_regime,DIA,SPDR Dow Jones Industrial Average ETF Trust,etf,2020-11-09,2020-11-10,Breakout,3,93.25263352236743,omitted,insufficient_cash,
final_trend_runner_global_regime,MDY,SPDR S&P MidCap 400 ETF Trust,etf,2020-11-09,2020-11-10,Breakout,3,88.0131864096921,omitted,insufficient_cash,
final_trend_runner_global_regime,VTI,Vanguard Total Stock Market ETF,etf,2020-11-09,2020-11-10,Breakout,3,93.91073920304231,omitted,insufficient_cash,
final_trend_runner_global_regime,PFE,Pfizer Inc.,stock,2020-11-09,2020-11-10,Breakout,3,89.3133857996766,omitted,insufficient_cash,
final_trend_runner_global_regime,MDT,Medtronic plc,stock,2020-11-09,2020-11-10,Pullback + Breakout,1,91.06416301417867,omitted,insufficient_cash,
final_trend_runner_global_regime,DIS,The Walt Disney Company,stock,2020-11-09,2020-11-10,Pullback + Breakout,1,96.98412698412699,executed,,2103
final_trend_runner_global_regime,AMAT,"Applied Materials, Inc.",stock,2020-11-09,2020-11-10,Breakout,3,83.078231292517,omitted,insufficient_cash,
final_trend_runner_global_regime,RY,Royal Bank of Canada,adr,2020-11-09,2020-11-10,Breakout,3,76.41316145836143,omitted,insufficient_cash,
final_trend_runner_global_regime,KO,The Coca-Cola Company,stock,2020-11-10,2020-11-11,Pullback + Breakout,1,78.65668176646199,omitted,insufficient_cash,
final_trend_runner_global_regime,BRK-B,Berkshire Hathaway Inc. Class B,stock,2020-11-10,2020-11-11,Pullback + Breakout,1,91.86769363531182,omitted,insufficient_cash,
final_trend_runner_global_regime,SPY,SPDR S&P 500 ETF Trust,etf,2020-11-11,2020-11-12,Pullback,2,94.51782568381834,omitted,insufficient_cash,
final_trend_runner_global_regime,QQQ,Invesco QQQ Trust,etf,2020-11-11,2020-11-12,Pullback,2,100,omitted,insufficient_cash,
final_trend_runner_global_regime,AAPL,Apple Inc.,stock,2020-11-11,2020-11-12,Pullback,2,99.72789115646259,omitted,insufficient_cash,
final_trend_runner_global_regime,VTI,Vanguard Total Stock Market ETF,etf,2020-11-11,2020-11-12,Pullback,2,93.91539701529686,omitted,insufficient_cash,
final_trend_runner_global_regime,XLK,Technology Select Sector SPDR Fund,etf,2020-11-11,2020-11-12,Pullback,2,100,omitted,insufficient_cash,
final_trend_runner_global_regime,XLY,Consumer Discretionary Select Sector SPDR Fund,etf,2020-11-11,2020-11-12,Pullback,2,100,omitted,insufficient_cash,
final_trend_runner_global_regime,IBB,iShares Biotechnology ETF,etf,2020-11-11,2020-11-12,Pullback,2,96.6901267037975,omitted,insufficient_cash,
final_trend_runner_global_regime,PEP,"PepsiCo, Inc.",stock,2020-11-11,2020-11-12,Pullback,2,91.14174707325698,omitted,insufficient_cash,
final_trend_runner_global_regime,UPS,"United Parcel Service, Inc.",stock,2020-11-11,2020-11-12,Pullback,2,80.02343812502667,omitted,insufficient_cash,
final_trend_runner_global_regime,UL,Unilever PLC,adr,2020-11-11,2020-11-12,Pullback,2,88.58139793106638,omitted,insufficient_cash,
final_trend_runner_global_regime,RY,Royal Bank of Canada,adr,2020-11-11,2020-11-12,Pullback,2,76.41370145187598,omitted,insufficient_cash,
final_trend_runner_global_regime,LQD,iShares iBoxx Investment Grade Corporate Bond ETF,etf,2020-11-12,2020-11-13,Pullback,2,71.73387547767844,omitted,insufficient_cash,
final_trend_runner_global_regime,SPY,SPDR S&P 500 ETF Trust,etf,2020-11-13,2020-11-16,Pullback,2,94.52211423482979,omitted,insufficient_cash,
final_trend_runner_global_regime,XLV,Health Care Select Sector SPDR Fund,etf,2020-11-13,2020-11-16,Pullback,2,99.52916413031116,omitted,insufficient_cash,
final_trend_runner_global_regime,KO,The Coca-Cola Company,stock,2020-11-13,2020-11-16,Pullback,2,78.64725323804467,omitted,insufficient_cash,
final_trend_runner_global_regime,BRK-B,Berkshire Hathaway Inc. Class B,stock,2020-11-13,2020-11-16,Pullback,2,91.86292112697373,omitted,insufficient_cash,
final_trend_runner_global_regime,DIA,SPDR Dow Jones Industrial Average ETF Trust,etf,2020-11-13,2020-11-16,Pullback,2,93.25169469530871,omitted,insufficient_cash,
final_trend_runner_global_regime,MDY,SPDR S&P MidCap 400 ETF Trust,etf,2020-11-13,2020-11-16,Pullback,2,87.98272174425561,omitted,insufficient_cash,
final_trend_runner_global_regime,VTI,Vanguard Total Stock Market ETF,etf,2020-11-13,2020-11-16,Pullback,2,93.91903368324657,omitted,insufficient_cash,
final_trend_runner_global_regime,XLF,Financial Select Sector SPDR Fund,etf,2020-11-13,2020-11-16,Pullback,2,80.76094546050467,omitted,insufficient_cash,
final_trend_runner_global_regime,XLY,Consumer Discretionary Select Sector SPDR Fund,etf,2020-11-13,2020-11-16,Pullback,2,100,omitted,insufficient_cash,
final_trend_runner_global_regime,IBB,iShares Biotechnology ETF,etf,2020-11-13,2020-11-16,Pullback,2,96.62051837780083,omitted,insufficient_cash,
final_trend_runner_global_regime,PFE,Pfizer Inc.,stock,2020-11-13,2020-11-16,Pullback,2,89.21080068420025,omitted,insufficient_cash,
final_trend_runner_global_regime,MDT,Medtronic plc,stock,2020-11-13,2020-11-16,Pullback,2,91.21763483453519,omitted,insufficient_cash,
final_trend_runner_global_regime,AMAT,"Applied Materials, Inc.",stock,2020-11-13,2020-11-16,Pullback,2,83.17743764172336,omitted,insufficient_cash,
final_trend_runner_global_regime,UNP,Union Pacific Corporation,stock,2020-11-13,2020-11-16,Pullback,2,100,omitted,insufficient_cash,
final_trend_runner_global_regime,SPY,SPDR S&P 500 ETF Trust,etf,2020-11-16,2020-11-17,Pullback,2,94.52540537426033,omitted,insufficient_cash,
final_trend_runner_global_regime,QQQ,Invesco QQQ Trust,etf,2020-11-16,2020-11-17,Pullback,2,100,omitted,insufficient_cash,
final_trend_runner_global_regime,AAPL,Apple Inc.,stock,2020-11-16,2020-11-17,Pullback,2,99.72789115646259,omitted,insufficient_cash,
final_trend_runner_global_regime,BRK-B,Berkshire Hathaway Inc. Class B,stock,2020-11-16,2020-11-17,Pullback + Breakout,1,91.86276476477795,omitted,insufficient_cash,
final_trend_runner_global_regime,DIA,SPDR Dow Jones Industrial Average ETF Trust,etf,2020-11-16,2020-11-17,Pullback + Breakout,1,93.25219619573812,omitted,insufficient_cash,
final_trend_runner_global_regime,MDY,SPDR S&P MidCap 400 ETF Trust,etf,2020-11-16,2020-11-17,Pullback,2,87.97673880922194,omitted,insufficient_cash,
final_trend_runner_global_regime,VTI,Vanguard Total Stock Market ETF,etf,2020-11-16,2020-11-17,Pullback,2,93.92207628027612,omitted,insufficient_cash,
final_trend_runner_global_regime,XLF,Financial Select Sector SPDR Fund,etf,2020-11-16,2020-11-17,Breakout,3,80.78111176418071,omitted,insufficient_cash,
final_trend_runner_global_regime,XLK,Technology Select Sector SPDR Fund,etf,2020-11-16,2020-11-17,Pullback,2,100,omitted,insufficient_cash,
final_trend_runner_global_regime,XLY,Consumer Discretionary Select Sector SPDR Fund,etf,2020-11-16,2020-11-17,Pullback,2,100,omitted,insufficient_cash,
final_trend_runner_global_regime,LQD,iShares iBoxx Investment Grade Corporate Bond ETF,etf,2020-11-16,2020-11-17,Pullback,2,71.74132893723815,omitted,insufficient_cash,
final_trend_runner_global_regime,PEP,"PepsiCo, Inc.",stock,2020-11-16,2020-11-17,Pullback + Breakout,1,91.14855279481066,omitted,insufficient_cash,
final_trend_runner_global_regime,AMAT,"Applied Materials, Inc.",stock,2020-11-16,2020-11-17,Pullback,2,83.20223922902494,omitted,insufficient_cash,
final_trend_runner_global_regime,UNP,Union Pacific Corporation,stock,2020-11-16,2020-11-17,Pullback,2,100,omitted,insufficient_cash,
final_trend_runner_global_regime,UPS,"United Parcel Service, Inc.",stock,2020-11-16,2020-11-17,Pullback,2,80.06126219850269,omitted,insufficient_cash,
final_trend_runner_global_regime,RY,Royal Bank of Canada,adr,2020-11-16,2020-11-17,Pullback + Breakout,1,76.41076831036663,omitted,insufficient_cash,
final_trend_runner_global_regime,TD,The Toronto-Dominion Bank,adr,2020-11-16,2020-11-17,Pullback + Breakout,1,75.01219757698756,omitted,insufficient_cash,
final_trend_runner_global_regime,MDY,SPDR S&P MidCap 400 ETF Trust,etf,2020-11-17,2020-11-18,Pullback,2,87.96975186485001,omitted,insufficient_cash,
final_trend_runner_global_regime,LQD,iShares iBoxx Investment Grade Corporate Bond ETF,etf,2020-11-17,2020-11-18,Pullback,2,71.74471989567516,omitted,insufficient_cash,
final_trend_runner_global_regime,UPS,"United Parcel Service, Inc.",stock,2020-11-17,2020-11-18,Pullback,2,80.07515290363864,omitted,insufficient_cash,
final_trend_runner_global_regime,RY,Royal Bank of Canada,adr,2020-11-17,2020-11-18,Pullback + Breakout,1,76.40980910071691,executed,,2104
final_trend_runner_global_regime,TD,The Toronto-Dominion Bank,adr,2020-11-17,2020-11-18,Pullback + Breakout,1,75.0034478051194,omitted,insufficient_cash,
final_trend_runner_global_regime,LQD,iShares iBoxx Investment Grade Corporate Bond ETF,etf,2020-11-18,2020-11-19,Pullback + Breakout,1,71.74748976037205,omitted,insufficient_cash,
final_trend_runner_global_regime,AMAT,"Applied Materials, Inc.",stock,2020-11-18,2020-11-19,Pullback + Breakout,1,83.25184240362812,executed,,2105
final_trend_runner_global_regime,TD,The Toronto-Dominion Bank,adr,2020-11-18,2020-11-19,Pullback + Breakout,1,74.99640863385858,omitted,insufficient_cash,
final_trend_runner_global_regime,IBB,iShares Biotechnology ETF,etf,2020-11-19,2020-11-20,Reentrada,4,96.47715162368027,omitted,insufficient_cash,
final_trend_runner_global_regime,LQD,iShares iBoxx Investment Grade Corporate Bond ETF,etf,2020-11-19,2020-11-20,Pullback + Breakout,1,71.75094866627686,omitted,insufficient_cash,
final_trend_runner_global_regime,MDT,Medtronic plc,stock,2020-11-19,2020-11-20,Pullback,2,91.36106795087946,omitted,insufficient_cash,
final_trend_runner_global_regime,IBB,iShares Biotechnology ETF,etf,2020-11-20,2020-11-23,Pullback,2,96.44032078335583,omitted,insufficient_cash,
final_trend_runner_global_regime,AZN,AstraZeneca PLC,adr,2020-11-20,2020-11-23,Pullback,2,91.56784726344272,omitted,insufficient_cash,
final_trend_runner_global_regime,TD,The Toronto-Dominion Bank,adr,2020-11-20,2020-11-23,Pullback + Breakout,1,74.98041834216872,omitted,insufficient_cash,
final_trend_runner_global_regime,JPM,JPMorgan Chase & Co.,stock,2020-11-23,2020-11-24,Pullback,2,95.92616213151928,omitted,insufficient_cash,
final_trend_runner_global_regime,DIA,SPDR Dow Jones Industrial Average ETF Trust,etf,2020-11-23,2020-11-24,Pullback,2,93.24341471267556,omitted,insufficient_cash,
final_trend_runner_global_regime,MDY,SPDR S&P MidCap 400 ETF Trust,etf,2020-11-23,2020-11-24,Pullback + Breakout,1,87.93892469259524,omitted,insufficient_cash,
final_trend_runner_global_regime,VTI,Vanguard Total Stock Market ETF,etf,2020-11-23,2020-11-24,Pullback,2,93.92616633037342,omitted,insufficient_cash,
final_trend_runner_global_regime,XLF,Financial Select Sector SPDR Fund,etf,2020-11-23,2020-11-24,Pullback,2,80.8704752015467,omitted,insufficient_cash,
final_trend_runner_global_regime,XLY,Consumer Discretionary Select Sector SPDR Fund,etf,2020-11-23,2020-11-24,Pullback,2,100,omitted,insufficient_cash,
final_trend_runner_global_regime,AXP,American Express Company,stock,2020-11-23,2020-11-24,Pullback,2,81.61068696976679,omitted,insufficient_cash,
final_trend_runner_global_regime,UNP,Union Pacific Corporation,stock,2020-11-23,2020-11-24,Pullback,2,100,omitted,insufficient_cash,
final_trend_runner_global_regime,TD,The Toronto-Dominion Bank,adr,2020-11-23,2020-11-24,Pullback + Breakout,1,74.97472126722033,omitted,insufficient_cash,
final_trend_runner_global_regime,SPY,SPDR S&P 500 ETF Trust,etf,2020-11-24,2020-11-25,Pullback,2,94.53093700151607,omitted,insufficient_cash,
final_trend_runner_global_regime,QQQ,Invesco QQQ Trust,etf,2020-11-24,2020-11-25,Pullback,2,100,omitted,insufficient_cash,
final_trend_runner_global_regime,JPM,JPMorgan Chase & Co.,stock,2020-11-24,2020-11-25,Pullback + Breakout,1,95.94883786848074,omitted,insufficient_cash,
final_trend_runner_global_regime,KO,The Coca-Cola Company,stock,2020-11-24,2020-11-25,Pullback,2,78.6254866927686,omitted,insufficient_cash,
final_trend_runner_global_regime,BRK-B,Berkshire Hathaway Inc. Class B,stock,2020-11-24,2020-11-25,Pullback,2,91.85115725047325,omitted,insufficient_cash,
final_trend_runner_global_regime,DIA,SPDR Dow Jones Industrial Average ETF Trust,etf,2020-11-24,2020-11-25,Pullback + Breakout,1,93.24332152569755,omitted,insufficient_cash,
final_trend_runner_global_regime,MDY,SPDR S&P MidCap 400 ETF Trust,etf,2020-11-24,2020-11-25,Pullback + Breakout,1,87.93404423365106,omitted,insufficient_cash,
final_trend_runner_global_regime,VTI,Vanguard Total Stock Market ETF,etf,2020-11-24,2020-11-25,Pullback + Breakout,1,93.9287864682948,omitted,insufficient_cash,
final_trend_runner_global_regime,XLF,Financial Select Sector SPDR Fund,etf,2020-11-24,2020-11-25,Pullback + Breakout,1,80.89134278878119,omitted,insufficient_cash,
final_trend_runner_global_regime,XLK,Technology Select Sector SPDR Fund,etf,2020-11-24,2020-11-25,Pullback,2,100,omitted,insufficient_cash,
final_trend_runner_global_regime,XLY,Consumer Discretionary Select Sector SPDR Fund,etf,2020-11-24,2020-11-25,Pullback,2,100,omitted,insufficient_cash,
final_trend_runner_global_regime,AXP,American Express Company,stock,2020-11-24,2020-11-25,Pullback,2,81.62378171666255,omitted,insufficient_cash,
final_trend_runner_global_regime,MDT,Medtronic plc,stock,2020-11-24,2020-11-25,Pullback,2,91.46857253518556,omitted,insufficient_cash,
final_trend_runner_global_regime,PEP,"PepsiCo, Inc.",stock,2020-11-24,2020-11-25,Pullback,2,91.15264551050765,omitted,insufficient_cash,
final_trend_runner_global_regime,UPS,"United Parcel Service, Inc.",stock,2020-11-24,2020-11-25,Pullback,2,80.14040395330468,omitted,insufficient_cash,
final_trend_runner_global_regime,TD,The Toronto-Dominion Bank,adr,2020-11-24,2020-11-25,Pullback + Breakout,1,74.97157117358638,omitted,insufficient_cash,
final_trend_runner_global_regime,QQQ,Invesco QQQ Trust,etf,2020-11-25,2020-11-27,Pullback,2,100,omitted,insufficient_cash,
final_trend_runner_global_regime,BAC,Bank of America Corporation,stock,2020-11-25,2020-11-27,Pullback + Breakout,1,74.23437814035037,omitted,insufficient_cash,
final_trend_runner_global_regime,UL,Unilever PLC,adr,2020-11-25,2020-11-27,Pullback,2,88.50580576095787,omitted,insufficient_cash,
final_trend_runner_global_regime,QQQ,Invesco QQQ Trust,etf,2020-11-27,2020-11-30,Pullback,2,100,omitted,insufficient_cash,
final_trend_runner_global_regime,XLV,Health Care Select Sector SPDR Fund,etf,2020-11-27,2020-11-30,Pullback,2,99.41156010421108,omitted,insufficient_cash,
final_trend_runner_global_regime,VTI,Vanguard Total Stock Market ETF,etf,2020-11-27,2020-11-30,Pullback + Breakout,1,93.93299920768757,omitted,insufficient_cash,
final_trend_runner_global_regime,XLY,Consumer Discretionary Select Sector SPDR Fund,etf,2020-11-27,2020-11-30,Breakout,3,100,omitted,insufficient_cash,
final_trend_runner_global_regime,IBB,iShares Biotechnology ETF,etf,2020-11-27,2020-11-30,Pullback,2,96.29917604269185,omitted,insufficient_cash,
final_trend_runner_global_regime,LQD,iShares iBoxx Investment Grade Corporate Bond ETF,etf,2020-11-27,2020-11-30,Pullback + Breakout,1,71.76934252628023,omitted,insufficient_cash,
final_trend_runner_global_regime,PFE,Pfizer Inc.,stock,2020-11-27,2020-11-30,Pullback,2,88.96559161735586,omitted,insufficient_cash,
final_trend_runner_global_regime,MDT,Medtronic plc,stock,2020-11-27,2020-11-30,Pullback,2,91.54249175291235,omitted,insufficient_cash,
final_trend_runner_global_regime,NFLX,"Netflix, Inc.",stock,2020-11-27,2020-11-30,Pullback,2,96.19047619047619,omitted,insufficient_cash,
final_trend_runner_global_regime,XLV,Health Care Select Sector SPDR Fund,etf,2020-11-30,2020-12-01,Pullback,2,99.39822817555776,omitted,insufficient_cash,
final_trend_runner_global_regime,AAPL,Apple Inc.,stock,2020-11-30,2020-12-01,Pullback,2,99.72789115646259,omitted,insufficient_cash,
final_trend_runner_global_regime,XLK,Technology Select Sector SPDR Fund,etf,2020-11-30,2020-12-01,Pullback,2,100,omitted,insufficient_cash,
final_trend_runner_global_regime,IBB,iShares Biotechnology ETF,etf,2020-11-30,2020-12-01,Pullback + Breakout,1,96.26794244524623,executed,,2106
final_trend_runner_global_regime,LQD,iShares iBoxx Investment Grade Corporate Bond ETF,etf,2020-11-30,2020-12-01,Pullback + Breakout,1,71.77313314387054,omitted,insufficient_cash,
final_trend_runner_global_regime,JNJ,Johnson & Johnson,stock,2020-11-30,2020-12-01,Pullback,2,94.36461556399513,omitted,insufficient_cash,
final_trend_runner_global_regime,PFE,Pfizer Inc.,stock,2020-11-30,2020-12-01,Pullback,2,88.94151930859744,omitted,insufficient_cash,
final_trend_runner_global_regime,SPY,SPDR S&P 500 ETF Trust,etf,2020-12-01,2020-12-02,Pullback + Breakout,1,94.53708326028018,omitted,insufficient_cash,
final_trend_runner_global_regime,QQQ,Invesco QQQ Trust,etf,2020-12-01,2020-12-02,Pullback + Breakout,1,100,omitted,insufficient_cash,
final_trend_runner_global_regime,AAPL,Apple Inc.,stock,2020-12-01,2020-12-02,Pullback + Breakout,1,99.72789115646259,omitted,insufficient_cash,
final_trend_runner_global_regime,VTI,Vanguard Total Stock Market ETF,etf,2020-12-01,2020-12-02,Breakout,3,93.93770893050282,omitted,insufficient_cash,
final_trend_runner_global_regime,XLK,Technology Select Sector SPDR Fund,etf,2020-12-01,2020-12-02,Pullback,2,100,omitted,insufficient_cash,
final_trend_runner_global_regime,VNQ,Vanguard Real Estate ETF,etf,2020-12-01,2020-12-02,Pullback,2,81.27656505714761,omitted,insufficient_cash,
final_trend_runner_global_regime,JNJ,Johnson & Johnson,stock,2020-12-01,2020-12-02,Pullback,2,94.35413818066293,omitted,insufficient_cash,
final_trend_runner_global_regime,PFE,Pfizer Inc.,stock,2020-12-01,2020-12-02,Pullback,2,88.91852536450833,omitted,insufficient_cash,
final_trend_runner_global_regime,PEP,"PepsiCo, Inc.",stock,2020-12-01,2020-12-02,Pullback,2,91.15521409727684,omitted,insufficient_cash,
final_trend_runner_global_regime,NFLX,"Netflix, Inc.",stock,2020-12-01,2020-12-02,Pullback,2,96.19047619047619,omitted,insufficient_cash,
final_trend_runner_global_regime,ORCL,Oracle Corporation,stock,2020-12-01,2020-12-02,Pullback,2,78.989935830011,omitted,insufficient_cash,
final_trend_runner_global_regime,JPM,JPMorgan Chase & Co.,stock,2020-12-02,2020-12-03,Pullback,2,96.06221655328798,omitted,insufficient_cash,
final_trend_runner_global_regime,XLF,Financial Select Sector SPDR Fund,etf,2020-12-02,2020-12-03,Pullback,2,81.05108358733114,omitted,insufficient_cash,
final_trend_runner_global_regime,BAC,Bank of America Corporation,stock,2020-12-02,2020-12-03,Pullback,2,74.44053833662494,omitted,insufficient_cash,
final_trend_runner_global_regime,PFE,Pfizer Inc.,stock,2020-12-02,2020-12-03,Pullback + Breakout,1,88.89820641717067,omitted,insufficient_cash,
final_trend_runner_global_regime,NVO,Novo Nordisk A/S,adr,2020-12-02,2020-12-03,Pullback,2,90.5856003241991,omitted,insufficient_cash,
final_trend_runner_global_regime,QQQ,Invesco QQQ Trust,etf,2020-12-03,2020-12-04,Pullback,2,100,omitted,insufficient_cash,
final_trend_runner_global_regime,KO,The Coca-Cola Company,stock,2020-12-03,2020-12-04,Pullback,2,78.6074456623829,omitted,insufficient_cash,
final_trend_runner_global_regime,BRK-B,Berkshire Hathaway Inc. Class B,stock,2020-12-03,2020-12-04,Pullback,2,91.8350418000886,omitted,insufficient_cash,
final_trend_runner_global_regime,DIA,SPDR Dow Jones Industrial Average ETF Trust,etf,2020-12-03,2020-12-04,Pullback,2,93.23465588475187,omitted,insufficient_cash,
final_trend_runner_global_regime,MDY,SPDR S&P MidCap 400 ETF Trust,etf,2020-12-03,2020-12-04,Pullback,2,87.90213679825767,omitted,insufficient_cash,
final_trend_runner_global_regime,VTI,Vanguard Total Stock Market ETF,etf,2020-12-03,2020-12-04,Pullback,2,93.9421460317619,omitted,insufficient_cash,
final_trend_runner_global_regime,XLY,Consumer Discretionary Select Sector SPDR Fund,etf,2020-12-03,2020-12-04,Pullback,2,100,omitted,insufficient_cash,
final_trend_runner_global_regime,LQD,iShares iBoxx Investment Grade Corporate Bond ETF,etf,2020-12-03,2020-12-04,Pullback,2,71.78366507331039,omitted,insufficient_cash,
